"","BC01_Tumor","BC07_Tumor","BC01_02","BC01_03","BC01_04","BC01_05","BC01_06","BC01_08","BC01_10","BC01_11","BC01_12","BC01_24","BC01_33","BC01_34","BC01_49","BC01_53","BC01_54","BC01_55","BC01_57","BC01_66","BC01_69","BC01_70","BC01_72","BC01_77","BC01_87","BC01_95","BC02_02","BC02_08","BC02_09","BC02_10","BC02_11","BC02_12","BC02_13","BC02_14","BC02_15","BC02_18","BC02_19","BC02_22","BC02_24","BC02_25","BC02_26","BC02_27","BC02_28","BC02_31","BC02_33","BC02_34","BC02_44","BC02_47","BC02_50","BC02_51","BC02_53","BC02_54","BC02_55","BC02_58","BC02_59","BC02_60","BC02_61","BC02_62","BC02_63","BC02_64","BC02_66","BC02_67","BC02_68","BC02_70","BC02_71","BC02_73","BC02_74","BC02_75","BC02_76","BC02_79","BC02_80","BC02_81","BC02_82","BC02_83","BC02_86","BC02_88","BC02_89","BC02_90","BC02_93","BC02_94","BC02_95","BC02_96","BC03_09","BC03_11","BC03_13","BC03_16","BC03_17","BC03_19","BC03_20","BC03_21","BC03_23","BC03_26","BC03_29","BC03_35","BC03_37","BC03_41","BC03_43","BC03_45","BC03_51","BC03_63","BC03_88","BC03LN_05","BC03LN_19","BC03LN_23","BC03LN_25","BC03LN_28","BC03LN_35","BC03LN_47","BC03LN_57","BC03LN_61","BC03LN_77","BC03LN_87","BC03LN_89","BC04_01","BC04_02","BC04_05","BC04_06","BC04_07","BC04_09","BC04_11","BC04_13","BC04_14","BC04_15","BC04_16","BC04_20","BC04_22","BC04_23","BC04_24","BC04_25","BC04_27","BC04_28","BC04_29","BC04_30","BC04_31","BC04_32","BC04_33","BC04_36","BC04_37","BC04_39","BC04_40","BC04_41","BC04_45","BC04_49","BC04_53","BC04_54","BC04_56","BC04_58","BC04_59","BC04_60","BC04_61","BC04_63","BC04_64","BC04_69","BC04_71","BC04_77","BC04_78","BC04_82","BC04_85","BC04_86","BC04_88","BC04_90","BC04_91","BC04_92","BC04_93","BC05_01","BC05_02","BC05_04","BC05_07","BC05_08","BC05_09","BC05_12","BC05_13","BC05_16","BC05_17","BC05_18","BC05_20","BC05_21","BC05_22","BC05_23","BC05_25","BC05_26","BC05_27","BC05_28","BC05_29","BC05_30","BC05_31","BC05_32","BC05_33","BC05_34","BC05_35","BC05_36","BC05_37","BC05_38","BC05_39","BC05_40","BC05_41","BC05_42","BC05_43","BC05_44","BC05_45","BC05_46","BC05_47","BC05_48","BC05_49","BC05_50","BC05_52","BC05_53","BC05_55","BC05_57","BC05_59","BC05_60","BC05_61","BC05_62","BC05_63","BC05_64","BC05_68","BC05_69","BC05_70","BC05_71","BC05_72","BC05_73","BC05_75","BC05_77","BC05_78","BC05_79","BC05_80","BC05_81","BC05_83","BC05_84","BC05_85","BC05_86","BC05_87","BC05_88","BC05_90","BC05_91","BC05_92","BC05_93","BC05_94","BC05_95","BC05_96","BC06_07","BC06_09","BC06_10","BC06_22","BC06_23","BC06_27","BC06_28","BC06_32","BC06_39","BC06_45","BC06_49","BC06_57","BC06_60","BC06_62","BC06_74","BC07_01","BC07_06","BC07_08","BC07_12","BC07_15","BC07_18","BC07_20","BC07_24","BC07_27","BC07_31","BC07_35","BC07_36","BC07_38","BC07_39","BC07_43","BC07_57","BC07_59","BC07_65","BC07_66","BC07_67","BC07_72","BC07_73","BC07_75","BC07_78","BC07_87","BC07_89","BC07_96","BC07LN_02","BC07LN_06","BC07LN_13","BC07LN_15","BC07LN_20","BC07LN_23","BC07LN_26","BC07LN_29","BC07LN_30","BC07LN_31","BC07LN_34","BC07LN_35","BC07LN_36","BC07LN_40","BC07LN_41","BC07LN_42","BC07LN_51","BC07LN_52","BC07LN_57","BC07LN_60","BC07LN_73","BC07LN_75","BC07LN_79","BC07LN_82","BC07LN_86","BC07LN_91","BC07LN_95","BC08_06","BC08_08","BC08_12","BC08_22","BC08_24","BC08_27","BC08_33","BC08_36","BC08_48","BC08_51","BC08_56","BC08_59","BC08_70","BC08_73","BC08_94","BC08_95","BC09_02","BC09_27","BC09_54","BC09_Re_68","BC09_Re_72","BC10_09","BC10_16","BC10_27","BC10_47","BC10_54","BC10_58","BC10_69","BC10_73","BC10_80","BC10_81","BC10_85","BC10_95","BC11_01","BC11_04","BC11_07","BC11_28","BC11_43","BC11_56","BC11_69","BC11_70","BC11_78","BC11_81","BC11_88"
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.964918728527773,1.16164861403731,0.353765593015386,0.41976699721837,0.413457879440467,0.45170581433606,0.466627271418853,0.420408584197432,0.463227413829282,0.365121387621492,0.358017926100803,0.326178827799699,0.407747895221305,0.397921504884607,0.268799610895868,0.376998103532139,0.177375068783671,0.504499082471105,0.397283956751299,0.475479738550364,0.313139782397332,0.540564708976801,0.344740781919863,0.480728475984926,0.456529910483699,0.419332033927048,0.524152120284827,0.442304793382516,0.444012521419849,0.37199247000574,0.339431901477569,0.336668666066206,0.443395461967794,0.397814542989298,0.421435389212642,0.482977622563704,0.27530942110206,0.314381507584354,0.402352576298883,0.385512353611105,0.439623842267332,0.323837709277354,0.454301235262243,0.374172898706106,0.288935149103336,0.404913151136658,0.460343484417866,0.318201178152537,0.412776666690887,0.476644223104493,0.369877596102216,0.550013102102579,0.407914542241541,0.412211479686726,0.310986344847514,0.51919427032152,0.292630979084818,0.339060041754689,0.306575238555408,0.361772020046428,0.465354010052862,0.376995284204725,0.496299883698772,0.324442715025454,0.391435784984324,0.381045627406874,0.447429081800644,0.305714261060792,0.309367860909987,0.343731262500208,0.195041445304155,0.356942955981531,0.35006540262934,0.554758306189714,0.388492508173874,0.326645560661539,0.390868016342223,0.497019315763294,0.445630847078479,0.299648872896981,0.34218250418875,0.469693115538114,0.434720099139572,0.390742534814322,0.600194628216001,0.382372809363836,0.461326283102065,0.390855417376217,0.435587968948803,0.437966465852372,0.463145678382754,0.46092339382286,0.339191813816076,0.373604914131852,0.565670229449712,0.450886041718278,0.452870854955448,0.335355628041395,0.327142872962461,0.323929807401947,0.381092836409604,0.409965849067917,0.31453203411267,0.422529341811682,0.457176095819977,0.410409730305338,0.425805627522698,0.294447321191236,0.369730086000575,0.274117149560255,0.161648614037313,0.22987196525957,0.393768399002191,0.52849949483039,0.469653820443984,0.48473946338169,0.443421108055034,0.435496416104656,0.557981216656798,0.498066281851896,0.39911131914617,0.552106124592682,0.51582751118954,0.335838687998011,0.580936179280476,0.387261994717013,0.516281819878536,0.492441757907101,0.505750066806084,0.619013276172498,0.432313744981504,0.594798168757833,0.375135654794831,0.370866386236409,0.411018072643551,0.458053669109269,0.416359824969935,0.464235669377115,0.540641294184907,0.502698066017163,0.386828150247744,0.529749636252744,0.574194049330976,0.518225207758357,0.532432791953489,0.520293647240842,0.565193244923482,0.487788236220453,0.408549515809022,0.558698920666364,0.424447050450692,0.446943207520344,0.388859936486936,0.462736553187159,0.468244777946889,0.345429614823921,0.549907411260855,0.575764458352759,0.449271117566232,0.500954056459529,0.474777295802888,0.330583959443519,0.545623935941158,0.475939836888613,0.332510267680103,0.34000737919494,0.395186224672121,0.335829894454544,0.320396932636704,0.330284584695853,0.319315276473275,0.266749507688219,0.368228108934628,0.365845662952235,0.29854032074477,0.291363995548167,0.335618138890623,0.267240866776047,0.306936041779597,0.21807173993524,0.312530838635591,0.350720863890249,0.315543358656685,0.395066827896521,0.313785408443703,0.310632552248687,0.347683338474485,0.328143500797712,0.271978166369664,0.329208753880301,0.350563317815771,0.325987413549118,0.305693735759594,0.410185922863205,0.421030102740678,0.3313782482981,0.344755322591414,0.368054516489936,0.348873658139203,0.331321388682179,0.328981894635365,0.371027247958079,0.286762825210168,0.350310388795331,0.32996298099495,0.306230896553289,0.412046889399855,0.307867586363932,0.258253321005201,0.354290091908271,0.331019234339477,0.340168112785906,0.334330333168099,0.342263446337542,0.365042057279523,0.282174060749956,0.369703370646287,0.315288438709452,0.332831476108251,0.389040415083467,0.322729277043584,0.270256003172332,0.392857576914598,0.290473184547161,0.362331933568252,0.289092789020447,0.404235287619012,0.298836841291191,0.288270218252159,0.259797421525906,0.408198014826408,0.365878016371075,0.37488233905123,0.3488432378295,0.349371399300082,0.343634409044199,0.332913106735274,0.371699554697336,0.330010854705587,0.321296087565151,0.415483589042648,0.415827605193427,0.578955977454665,0.213104067095664,0.397509503644349,0.399472071749274,0.358815911543287,0.505223362864109,0.432813951456971,0.283302826812669,0.303225921982401,0.205213821098252,0.430211592665763,0.318916308422064,0.461337037418018,0.48780170023305,0.511623370371246,0.561333702181689,0.589946901985706,0.50143017635949,0.478395429149179,0.40482606959041,0.544314459609316,0.484234991263055,0.524761476264997,0.579840448381101,0.407398842108375,0.463542083744136,0.576190526315216,0.524637664414943,0.488719040003907,0.744408463501428,0.524402581783379,0.44618408154365,0.497456688321487,0.386271348770839,0.355612476987461,0.408975230684262,0.392528814093707,0.353120419667053,0.448514247599695,0.290167147638519,0.497458807855725,0.485868491138455,0.427568524628667,0.415431214927448,0.462942440403556,0.500524145008517,0.471694446975501,0.401081208277031,0.488698146646498,0.458040580175404,0.380421609109072,0.396999971854532,0.381550804299497,0.473247043227889,0.438678031805964,0.370271925472843,0.592525243163056,0.408244548726306,0.366263478099023,0.493188552941231,0.470453047966165,0.483977368853703,0.386105278347537,0.369361023285459,0.426844521449879,0.447715324984841,0.539591403433086,0.427388621573775,0.389923161067374,0.56118149625989,0.269502618051135,0.612473323406396,0.308317498705873,0.558775891919935,0.580157889771505,0.549110778909072,0.490434480270625,0.609518886193569,0.551260361736353,0.384836440040427,0.458662915592224,0.494407277979815,0.620858443045628,0.336945154981201,0.334791339844658,0.281958588529416,0.265746509471927,0.251570310912178,0.463354726587615,0.610164193211587,0.340684498745086,0.468336941988098,0.533923459904997,0.580144666577808,0.433137293769309,0.477680262893058,0.558163555954725,0.455167646365514,0.502966992133664,0.366165665300518,0.821506523704866,0.727346672150504,0.73505974842077,0.605735456965067,0.859381130159973,0.76198336733961,0.761531645785847,0.76788321673945,0.757901619590946,0.719129481744157,0.600732289113613
